"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Torrington, CT","CT",214,1548,0.0164149704530532,-0.00705580500320718,0.0847932725998598,64370
2014-11-30,"Greenville, NC","NC",215,953,0.00953389830508475,0.0347448425624321,0.0542035398230088,51634
2014-11-30,"St. Cloud, MN","MN",216,1186,-0.00503355704697987,0.0162810625535561,0.0961182994454713,54749
2014-11-30,"Anderson, SC","SC",217,988,-0.00202020202020202,0.0356394129979036,0.135632183908046,63477
2014-11-30,"Hilton Head Island, SC","SC",218,1517,0.00530152418820411,0.00264375413086583,0.128720238095238,80129
2014-11-30,"Rochester, MN","MN",219,1266,-0.00627943485086342,0.00635930047694754,0.0377049180327869,61233
2014-11-30,"Kingston, NY","NY",220,1527,-0.039018250471995,-0.0614628149969269,-0.0205259781911482,49523
2014-11-30,"Daphne, AL","AL",221,1274,-0.00778816199376947,-0.0154559505409583,0.0528925619834711,62674
2014-11-30,"Destin, FL","FL",222,1245,-0.00240384615384615,-0.00559105431309904,0.00565428109854604,74826
2014-11-30,"Gainesville, GA","GA",223,1158,0.00433651344319167,0.00783289817232376,0.0122377622377622,51901
2014-11-30,"Jacksonville, NC","NC",224,910,0,0,-0.0172786177105832,49690
2014-11-30,"Redding, CA","CA",225,1248,0.012987012987013,0.0478589420654912,0.0246305418719212,44941
2014-11-30,"Monroe, LA","LA",226,1139,0.0106477373558119,-0.0281569965870307,-0.0289855072463768,46146
2014-11-30,"Joplin, MO","MO",227,792,0.0140845070422535,0.0503978779840849,0.0352941176470588,25988
2014-11-30,"Lebanon, NH","NH",228,1328,-0.0111690245718541,0.00226415094339623,0.102990033222591,42208
2014-11-30,"El Centro, CA","CA",229,1409,-0.0289455547898001,0.0398523985239852,0.0406203840472674,32709
2014-11-30,"Columbia, MO","MO",230,1136,-0.00438212094653812,-0.0155979202772964,-0.0087260034904014,38070
2014-11-30,"Terre Haute, IN","IN",231,808,-0.00123609394313968,-0.00492610837438424,0.0292993630573248,53890
2014-11-30,"Muskegon, MI","MI",232,822,0.0185873605947955,0.0236612702366127,0.130674002751032,58179
2014-11-30,"East Stroudsburg, PA","PA",233,1221,0.00493827160493827,0.00909090909090909,0.0132780082987552,66964
2014-11-30,"Bloomington, IL","IL",234,1207,0.0185654008438819,0.085431654676259,-0.0585023400936037,48123
2014-11-30,"Panama City, FL","FL",235,1199,0.00841042893187553,0.00671704450041982,0.0380952380952381,70818
2014-11-30,"Waterloo, IA","IA",236,922,-0.012847965738758,-0.0649087221095335,-0.11003861003861,55532
2014-11-30,"Oshkosh, WI","WI",237,905,0.0402298850574713,0.125621890547264,-0.103072348860258,30635
2014-11-30,"Yuba City, CA","CA",238,1316,0.00228484386900229,0.0154320987654321,0.0638641875505255,38551
2014-11-30,"Abilene, TX","TX",239,1030,0.0127826941986234,0.033099297893681,0.0456852791878173,45292
2014-11-30,"Blacksburg, VA","VA",240,1159,0.0017286084701815,-0.0161290322580645,-0.00172265288544358,37002
2014-11-30,"Thomasville, NC","NC",241,886,-0.0177383592017738,0.00226244343891403,0.0302325581395349,73285
2014-11-30,"Dover, DE","DE",242,1193,0.00420875420875421,0.00930626057529611,0.0320069204152249,39985
2014-11-30,"Pascagoula, MS","MS",243,1037,-0.0076555023923445,0.00290135396518375,-0.0398148148148148,43717
2014-11-30,"Eau Claire, WI","WI",244,1054,-0.0186219739292365,-0.0158730158730159,0.00190114068441065,43529
2014-11-30,"Janesville, WI","WI",245,967,-0.0528893241919687,-0.090310442144873,-0.0349301397205589,61470
2014-11-30,"Jackson, MI","MI",246,915,0.0246360582306831,0.118581907090465,0.146616541353383,56270
2014-11-30,"Statesville, NC","NC",247,1049,0.0254154447702835,0.0365612648221344,0.035538005923001,81156
2014-11-30,"Pueblo, CO","CO",248,939,0.0217627856365615,0.0456570155902004,0.0239912758996728,52099
2014-11-30,"Billings, MT","MT",249,1254,-0.0039714058776807,0.00480769230769231,0.192015209125475,46228
2014-11-30,"Bend, OR","OR",250,1498,0.00943396226415094,0.0331034482758621,0.173061863743148,51947
2014-11-30,"Albany, GA","GA",251,781,0.0169270833333333,0.0103492884864166,-0.145514223194748,32941
2014-11-30,"Vineland, NJ","NJ",252,1235,0.00243506493506494,0.00734094616639478,-0.0260252365930599,42147
2014-11-30,"Niles, MI","MI",253,948,0.0360655737704918,0.0338058887677208,0.0846681922196796,39639
2014-11-30,"Ottawa, IL","IL",254,1225,-0.000815660685154976,0.0268231349538977,-0.0246815286624204,48762
2014-11-30,"Kahului, HI","HI",255,2375,0.0317115551694179,0.0864592863677951,0.141278231619414,50615
2014-11-30,"State College, PA","PA",256,1354,0.0142322097378277,0.0112023898431665,-0.00733137829912024,28733
2014-11-30,"Bangor, ME","ME",257,1020,0.00294985250737463,-0.0386427898209237,0.0569948186528497,23727
2014-11-30,"Alexandria, LA","LA",258,1108,-0.0142348754448399,-0.0272168568920105,-0.0743525480367586,31299
2014-11-30,"Decatur, AL","AL",259,977,-0.00711382113821138,-0.0141271442986882,0.0516684607104413,42358
2014-11-30,"Hanford, CA","CA",260,1111,-0.00179694519317161,0.00634057971014493,0.023963133640553,26293
2014-11-30,"Iowa City, IA","IA",261,1344,-0.00665188470066519,-0.0124908155767818,0.0402476780185759,46507
2014-11-30,"Rocky Mount, NC","NC",262,708,-0.056,-0.133414932680539,-0.072083879423329,40151
2014-11-30,"Monroe, MI","MI",263,1073,0.0219047619047619,0.0387221684414327,0.0468292682926829,60088
2014-11-30,"Wichita Falls, TX","TX",264,922,0.0165380374862183,0.0513112884834664,0.0336322869955157,41874
2014-11-30,"Burlington, NC","NC",265,891,-0.00335570469798658,0.0171232876712329,0.0865853658536585,46372
2014-11-30,"Madera, CA","CA",266,1161,0.0220070422535211,0.0211081794195251,0.0440647482014388,35347
2014-11-30,"Jefferson City, MO","MO",267,940,0.00966702470461869,0.0295728368017525,0.0432852386237514,33091
2014-11-30,"Chambersburg, PA","PA",268,1131,0.021680216802168,0.0750950570342205,0.108823529411765,37809
2014-11-30,"Pottsville, PA","PA",269,888,-0.00336700336700337,-0.0144284128745838,-0.00782122905027933,50414
2014-11-30,"Florence, AL","AL",270,929,-0.0117021276595745,-0.0262054507337526,0.0368303571428571,45208
2014-11-30,"Grand Junction, CO","CO",271,1177,0.0120378331900258,0.0217013888888889,0.0234782608695652,46590
2014-11-30,"Concord, NH","NH",272,1422,-0.00559440559440559,-0.0286885245901639,-0.0253598355037697,44698
2014-11-30,"Dothan, AL","AL",273,909,0.0111234705228031,0.0484429065743945,0.0508670520231214,31313
2014-11-30,"Santa Fe, NM","NM",274,1451,-0.0102319236016371,-0.0541069100391134,-0.0403439153439153,52570
2014-11-30,"Sioux City, IA","IA",275,874,-0.00114285714285714,-0.0168728908886389,0.0843672456575682,37828
2014-11-30,"Traverse City, MI","MI",276,1078,0.0218009478672986,0.0445736434108527,0.132352941176471,68892
2014-11-30,"Hattiesburg, MS","MS",277,1131,0.00265957446808511,0.0198376916140667,-0.014808362369338,34528
2014-11-30,"Dalton, GA","GA",278,967,-0.00103305785123967,0.0157563025210084,0.0211193241816262,33965
2014-11-30,"Homosassa Springs, FL","FL",279,998,0.0549682875264271,0.136674259681093,0.067379679144385,53759
2014-11-30,"Auburn, AL","AL",280,1230,0.00737100737100737,0.0485933503836317,0.0686359687228497,27063
2014-11-30,"Warner Robins, GA","GA",281,970,0.00831600831600832,0.00831600831600832,0.0264550264550265,42528
2014-11-30,"Valdosta, GA","GA",282,958,0.00419287211740042,-0.00208333333333333,-0.01440329218107,29182
2014-11-30,"Coeur d'Alene, ID","ID",283,1192,-0.000838222967309304,0.00760777683854607,0.0502202643171806,50842
2014-11-30,"Salisbury, NC","NC",284,901,-0.00331858407079646,-0.0227765726681128,0.0112233445566779,32215
2014-11-30,"Springfield, OH","OH",285,726,0.00554016620498615,0.0356633380884451,0.0868263473053892,41684
2014-11-30,"St. George, UT","UT",286,1276,0.014308426073132,0.0191693290734824,0.000784313725490196,46474
2014-11-30,"Vero Beach, FL","FL",287,1303,-0.0188253012048193,-0.0239700374531835,0.0584890333062551,58660
2014-11-30,"Odessa, TX","TX",288,1180,0.0332749562171629,0.0845588235294118,0.0545129579982127,32874
2014-11-30,"Morristown, TN","TN",289,936,0.00753498385360603,0.0184983677910773,0.00970873786407767,50383
2014-11-30,"Napa, CA","CA",290,2360,-0.00126957257723233,-0.0219643597181931,0.0870566559189314,29762
2014-11-30,"Tupelo, MS","MS",291,1096,-0.0152740341419587,-0.0385964912280702,0.00827966881324747,28905
2014-11-30,"Battle Creek, MI","MI",292,946,0.0305010893246187,0.0689265536723164,0.146666666666667,36063
2014-11-30,"Jamestown, NY","NY",293,1397,-0.0318780318780319,-0.0318780318780319,-0.0182712579058327,37009
2014-11-30,"Eureka, CA","CA",294,1504,-0.000664451827242525,0.0336769759450172,0.0666666666666667,28577
2014-11-30,"Flagstaff, AZ","AZ",295,1543,0.0111402359108781,0.0510899182561308,0.0104780615586117,32887
2014-11-30,"Lumberton, NC","NC",296,806,-0.00370828182941904,0.00124223602484472,0.0151133501259446,15074
2014-11-30,"Wausau, WI","WI",297,978,-0.0364532019704433,-0.033596837944664,0.0404255319148936,46739
2014-11-30,"La Crosse, WI","WI",298,1076,0.0150943396226415,0.0257387988560534,0.0466926070038911,23815
2014-11-30,"Lebanon, PA","PA",299,1194,-0.00417014178482068,0.00251889168765743,0.0257731958762887,34834
2014-11-30,"Anderson, IN","IN",300,788,0,-0.012531328320802,-0.0413625304136253,47864
2014-11-30,"Sierra Vista, AZ","AZ",301,918,-0.0107758620689655,-0.00108813928182807,0.0503432494279176,33250
2014-11-30,"Idaho Falls, ID","ID",302,963,0.0277481323372465,0.0559210526315789,0.115874855156431,36932
2014-11-30,"Farmington, NM","NM",303,1293,0.00700934579439252,0.0598360655737705,0.160682226211849,22653
2014-11-30,"Morgantown, WV","WV",304,1096,-0.0326566637246249,-0.0703986429177269,-0.0766638584667228,45443
2014-11-30,"Glens Falls, NY","NY",305,1726,0.0111306385471588,0.0105386416861827,-0.023203169213356,38962
2014-11-30,"Winchester, VA","VA",306,1337,0.00981873111782477,0.0268817204301075,0.02217125382263,38736
2014-11-30,"St. Joseph, MO","MO",307,852,-0.0240549828178694,-0.0127462340672074,0.0531520395550062,28196
2014-11-30,"Altoona, PA","PA",308,1090,0.00832562442183164,0.0158434296365331,0.0889110889110889,20832
2014-11-30,"Manhattan, KS","KS",309,1270,-0.00392156862745098,0.00474683544303797,0.0168134507606085,26441
2014-11-30,"New Bern, NC","NC",310,1039,-0.0160984848484848,-0.036178107606679,0.00775945683802134,34046
2014-11-30,"Rapid City, SD","SD",311,1296,-0.0211480362537764,0.0293884034948372,0.224952741020794,20156
2014-11-30,"Bowling Green, KY","KY",312,1042,0,0.0185728250244379,0.063265306122449,26286
2014-11-30,"Logan, ID","ID",313,928,-0.00107642626480086,0.0197802197802198,-0.0569105691056911,2814
2014-11-30,"Harrisonburg, VA","VA",314,1065,-0.0388086642599278,-0.0795159896283492,-0.132029339853301,26555
2014-11-30,"Salisbury, MD","MD",315,1225,-0.00809716599190283,-0.0136876006441224,0.0149130074565037,48305
2014-11-30,"Mansfield, OH","OH",316,848,0.0871794871794872,0.0885750962772786,0.013142174432497,38179
2014-11-30,"Weirton, OH","OH",317,744,-0.00932090545938748,-0.0106382978723404,0.00134589502018843,31378
2014-11-30,"Lawton, OK","OK",318,715,0,0,0.00421348314606742,33813
2014-11-30,"Goldsboro, NC","NC",319,901,0.0100896860986547,0.0404157043879908,0.0713436385255648,7450
2014-11-30,"Augusta, ME","ME",320,970,-0.00102986611740474,0.00103199174406605,0.0741971207087486,24361
2014-11-30,"Hammond, LA","LA",321,1193,-0.0245298446443173,-0.0816012317167052,-0.0694227769110764,26925
2014-11-30,"Jonesboro, AR","AR",322,940,0.0295728368017525,0.0609480812641084,0.0621468926553672,34037
2014-11-30,"Sherman, TX","TX",323,1123,0.016289592760181,0.0302752293577982,-0.0293863439930856,38957
2014-11-30,"Elizabethtown, KY","KY",324,993,-0.00201005025125628,0.00812182741116751,0.00404448938321537,25744
2014-11-30,"Anniston, AL","AL",325,785,-0.0100882723833544,-0.0356265356265356,-0.0461725394896719,36727
2014-11-30,"Staunton, VA","VA",326,1250,0.00563153660498793,0.0229132569558101,0.0137875101378751,36268
2014-11-30,"Willimantic, CT","CT",327,1380,-0.0163934426229508,-0.0205819730305181,0.0199556541019956,31240
2014-11-30,"Muncie, IN","IN",328,788,-0.0112923462986198,-0.0259579728059332,0.0409511228533686,37422
2014-11-30,"Mount Vernon, WA","WA",329,1290,0.014948859166011,0.032826261008807,0.0496338486574451,46344
2014-11-30,"Albany, OR","OR",330,1063,0.0172248803827751,0.0290416263310745,0.0556107249255213,27135
2014-11-30,"Watertown, NY","NY",331,1388,0.0146198830409357,0.0467571644042232,0.101587301587302,24210
2014-11-30,"Williamsport, PA","PA",332,1105,-0.0340909090909091,-0.0571672354948805,-0.032399299474606,29336
2014-11-30,"Cleveland, TN","TN",333,1049,0.00575263662511985,0.00478927203065134,0.00768491834774256,35479
2014-11-30,"Sheboygan, WI","WI",334,983,0.00306122448979592,-0.038160469667319,-0.0566218809980806,35504
2014-11-30,"Victoria, TX","TX",335,1335,0.0037593984962406,0.0206422018348624,0.0783521809369952,25002
2014-11-30,"Owensboro, KY","KY",336,890,0.00225225225225225,0.0159817351598174,0.0348837209302326,26423
2014-11-30,"Dunn, NC","NC",337,1044,-0.0113636363636364,-0.0333333333333333,-0.0560578661844485,18294
2014-11-30,"Wooster, OH","OH",338,1136,-0.00438212094653812,0,0.0460405156537753,29919
2014-11-30,"Kankakee, IL","IL",339,1356,-0.0138181818181818,-0.038979447200567,-0.0362473347547974,33068
2014-11-30,"Brunswick, GA","GA",340,1156,0.0087260034904014,0.0284697508896797,0.0257320319432121,32328
2014-11-30,"Ogdensburg, NY","NY",341,1385,0.00289645184648805,0.000722543352601156,0.0236511456023651,19291
2014-11-30,"San Angelo, TX","TX",342,1168,0.00343642611683849,0.00950734658599827,0.0503597122302158,28450
2014-11-30,"Michigan City, IN","IN",343,1074,0.00280112044817927,0.0141643059490085,0.0209125475285171,66137
2014-11-30,"Allegan, MI","MI",344,1024,0.0138613861386139,0.0189054726368159,0.0688935281837161,39207
2014-11-30,"Wenatchee, WA","WA",345,1359,-0.0215982721382289,-0.050314465408805,-0.00730460189919649,37719
2014-11-30,"Lawrence, KS","KS",346,1236,-0.0112,-0.0313479623824451,0.0456852791878173,22999
2014-11-30,"Decatur, IL","IL",347,1011,-0.0136585365853659,-0.0426136363636364,-0.166529266281946,40542
2014-11-30,"Missoula, MT","MT",348,1200,0.00671140939597316,0.0204081632653061,0.0291595197255575,33193
2014-11-30,"East Liverpool, OH","OH",349,889,-0.00559284116331096,-0.019845644983462,0.0685096153846154,32016
2014-11-30,"Bay City, MI","MI",350,807,0.0202275600505689,0.0254129606099111,-0.0037037037037037,38946
2014-11-30,"Roseburg, OR","OR",351,853,0.008274231678487,0.0252403846153846,0.0389768574908648,29814
2014-11-30,"Sumter, SC","SC",352,839,0.0157384987893462,0.0157384987893462,-0.115911485774499,47647
2014-11-30,"Meridian, MS","MS",353,961,-0.0173824130879346,-0.035140562248996,-0.111829944547135,27392
2014-11-30,"Show Low, AZ","AZ",354,1158,0.0193661971830986,0.0883458646616541,0.149950347567031,24980
2014-11-30,"Bluefield, WV","WV",355,807,-0.0241837968561064,-0.0594405594405594,-0.175689479060266,25697
2014-11-30,"Danville, VA","VA",356,947,-0.00420609884332282,-0.0145681581685744,0.015005359056806,34962
2014-11-30,"Lima, OH","OH",357,892,0.00337457817772778,0.00337457817772778,0.0494117647058823,32556
2014-11-30,"Cookeville, TN","TN",358,919,-0.0171122994652406,-0.0346638655462185,0.0875739644970414,38513
2014-11-30,"Lexington Park, MD","MD",359,1647,0.00549450549450549,0.0135384615384615,-0.0143626570915619,33756
2014-11-30,"Gadsden, AL","AL",360,879,0.00228050171037628,0.013840830449827,0.0316901408450704,29004
2014-11-30,"Cumberland, MD","MD",361,1146,-0.00779220779220779,-0.0213492741246798,-0.0410041841004184,34067
2014-11-30,"Longview, WA","WA",362,1199,0.0221653878942881,0.0959780621572212,0.0508326029798422,29176
2014-11-30,"Whitewater, WI","WI",363,1263,-0.00551181102362205,-0.000791139240506329,-0.00629425649095201,53762
2014-11-30,"Fond du Lac, WI","WI",364,1016,0.00296150049358342,-0.0107108081791626,0.0388548057259714,36662
2014-11-30,"Ithaca, NY","NY",365,1672,0.0182704019488429,0.0495919648462021,0.0436953807740325,16857
2014-11-30,"Ashtabula, OH","OH",366,945,0.00531914893617021,0.0227272727272727,0.117021276595745,28071
2014-11-30,"Gettysburg, PA","PA",367,1237,0.00243111831442464,0.000809061488673139,0.0342809364548495,41274
2014-11-30,"Pine Bluff, AR","AR",368,763,-0.0103761348897536,-0.00909090909090909,-0.0205391527599487,20763
2014-11-30,"Tullahoma, TN","TN",369,1010,0.01,0.0212335692618807,0.0553814002089864,34424
2014-11-30,"Enterprise, AL","AL",370,888,-0.0155210643015521,-0.0316248636859324,-0.0358306188925081,28417
2014-11-30,"Richmond, KY","KY",371,995,0,0.0030241935483871,0.0440713536201469,15390
2014-11-30,"Adrian, MI","MI",372,989,0.0291363163371488,0.0454545454545455,0.14203233256351,43498
2014-11-30,"Twin Falls, ID","ID",373,967,0.00729166666666667,0.0331196581196581,0.0221987315010571,26065
2014-11-30,"Corning, NY","NY",374,1457,0,0.0125086865879083,0.0311394196744515,20300
2014-11-30,"Truckee, CA","CA",375,1641,0.0117139334155364,0.0372945638432364,0.0372945638432364,40220
2014-11-30,"Paducah, KY","KY",376,1005,0.0276073619631902,0.0612460401267159,0.0668789808917197,16771
2014-11-30,"Kokomo, IN","IN",377,862,-0.0171037628278221,-0.0137299771167048,0.0141176470588235,33961
2014-11-30,"Grand Forks, ND","ND",378,1224,-0.00163132137030995,-0.000816326530612245,0.0542635658914729,12441
2014-11-30,"Shelby, NC","NC",379,906,0.00332225913621262,0.0122905027932961,-0.0033003300330033,27038
2014-11-30,"Fairbanks, AK","AK",380,1699,-0.00990675990675991,-0.0196191575302943,-0.0487122060470325,15552
2014-11-30,"Ocean City, NJ","NJ",381,1647,-0.0208085612366231,0.0122925629993854,0.00610873549175321,86354
2014-11-30,"Mankato, MN","MN",382,1316,0.000760456273764259,0.010752688172043,0.04527402700556,18377
2014-11-30,"Rome, GA","GA",383,950,0.0171306209850107,0.043956043956044,0.00849256900212314,22508
2014-11-30,"Cape Girardeau, MO","MO",384,906,0.0318906605922551,0.091566265060241,0.0486111111111111,10194
2014-11-30,"Hot Springs, AR","AR",385,1010,0.0369609856262834,0.0907127429805616,0.01,26364
2014-11-30,"Palm Coast, FL","FL",386,1291,-0.000773993808049536,0.00859375,0.052159739201304,41841
2014-11-30,"Sunbury, PA","PA",387,1029,-0.00962463907603465,-0.0162523900573614,-0.00290697674418605,37971
2014-11-30,"Clarksburg, WV","WV",388,986,0.0123203285420945,-0.0295275590551181,-0.119642857142857,30701
2014-11-30,"Dubuque, IA","IA",389,1092,0.00645161290322581,0,-0.0284697508896797,31958
2014-11-30,"Albertville, AL","AL",390,897,0.00786516853932584,0.0147058823529412,0.0577830188679245,31960
2014-11-30,"New Philadelphia, OH","OH",391,980,-0.00101936799184506,-0.0101010101010101,0.0447761194029851,27668
2014-11-30,"Orangeburg, SC","SC",392,893,-0.0121681415929204,-0.0530222693531283,-0.097979797979798,21029
2014-11-30,"Cheyenne, WY","WY",393,1295,-0.0152091254752852,0.0519902518277823,0.0623461853978671,27007
2014-11-30,"New Castle, PA","PA",394,960,-0.00518134715025907,-0.0184049079754601,-0.111933395004625,33414
2014-11-30,"Brainerd, MN","MN",395,1260,-0.0403655750190404,-0.053343350864012,0.0404624277456647,40236
2014-11-30,"Kalispell, MT","MT",396,996,0.0236382322713258,0.0721205597416577,-0.0700280112044818,15643
2014-11-30,"Pocatello, ID","ID",397,919,-0.00217155266015201,-0.00862998921251348,-0.00108695652173913,19940
2014-11-30,"Sevierville, TN","TN",398,1110,0.00361663652802893,-0.0124555160142349,0.0230414746543779,45282
2014-11-30,"Ames, IA","IA",399,1113,-0.0193832599118943,-0.0479041916167665,-0.0470890410958904,25349
2014-11-30,"Bozeman, MT","MT",400,1322,-0.00151057401812689,-0.0536864710093057,0.0037965072133637,21623
2014-11-30,"Moses Lake, WA","WA",401,1073,-0.00556070435588508,0.0267942583732057,0.073,22467
2014-11-30,"Indiana, PA","PA",402,1361,0.0716535433070866,0.161262798634812,0.294957183634634,22738
2014-11-30,"Elmira, NY","NY",403,1408,0.00213523131672598,0.0129496402877698,0.0383480825958702,23656
2014-11-30,"Meadville, PA","PA",404,1097,-0.0036330608537693,-0.0081374321880651,-0.0671768707482993,20418
2014-11-30,"Beaver Dam, WI","WI",405,1080,0.010289990645463,0.00371747211895911,0.062992125984252,29099
2014-11-30,"Southern Pines, NC","NC",406,1396,0.0137981118373275,0.0488354620586026,0.0279823269513991,20069
2014-11-30,"Ukiah, CA","CA",407,1663,-0.00180072028811525,0.00910194174757281,0.115358819584172,19154
2014-11-30,"Pendleton, OR","OR",408,1134,-0.0139130434782609,-0.00700525394045534,0.024390243902439,18488
2014-11-30,"Zanesville, OH","OH",409,896,0.00561167227833894,-0.00665188470066519,0.0181818181818182,26841
2014-11-30,"Corvallis, OR","OR",410,1456,0.00552486187845304,-0.000686341798215511,-0.0201884253028264,21298
2014-11-30,"Bloomsburg, PA","PA",411,1160,0.0104529616724739,0.00781928757602085,0.045045045045045,22872
2014-11-30,"Laurel, MS","MS",412,1023,0.00491159135559921,0.0260782347041123,0.0557275541795666,16171
2014-11-30,"Russellville, AR","AR",413,870,-0.00343642611683849,-0.00911161731207289,0.00346020761245675,21724
2014-11-30,"Watertown, WI","WI",414,1230,-0.0024330900243309,0.00162866449511401,0.0494880546075085,28370
2014-11-30,"Midland, MI","MI",415,926,0.0369540873460246,0.0534698521046644,0.0277469478357381,26157
2014-11-30,"Opelousas, LA","LA",416,1246,-0.0016025641025641,0.00646203554119548,0.0348837209302326,14758
2014-11-30,"Grants Pass, OR","OR",417,1107,0.0118829981718464,0.0288104089219331,0.099304865938431,26433
2014-11-30,"Talladega, AL","AL",418,948,-0.0135275754422477,-0.00836820083682008,0.0846681922196796,17325
2014-11-30,"Plattsburgh, NY","NY",419,1712,0.00765155974102413,0.00469483568075117,-0.0338600451467269,19207
2014-11-30,"DuBois, PA","PA",420,1067,-0.0138632162661738,-0.0174953959484346,0.00850661625708885,20484
2014-11-30,"Danville, IL","IL",421,1169,-0.00679694137638063,-0.0176470588235294,-0.0441537203597711,23782
2014-11-30,"Manitowoc, WI","WI",422,889,-0.00224466891133558,-0.046137339055794,-0.0797101449275362,31846
2014-11-30,"Great Falls, MT","MT",423,1050,0.00478468899521531,0.0595358224016145,-0.000951474785918173,25722
2014-11-30,"Wilson, NC","NC",424,1036,0,0.0237154150197628,0.127312295973885,13750
2014-11-30,"Columbia, TN","TN",425,1003,-0.0127952755905512,-0.0157016683022571,0.0524658971668416,35694
2014-11-30,"Cullman, AL","AL",426,971,-0.0122075279755849,-0.0142131979695431,0.0329787234042553,25513
2014-11-30,"Olean, NY","NY",427,1432,0.00280112044817927,0.0163236337828247,0.0294751976994968,22313
2014-11-30,"Auburn, NY","NY",428,1462,0.00481099656357388,0.0195258019525802,0.0346779900920028,19297
2014-11-30,"Portsmouth, OH","OH",429,847,-0.00117924528301887,-0.0196759259259259,0.0405405405405405,15863
