"RegionName","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Kentucky",35.0492523142653,41.3465298877891,41.3807841349441,41.648727001349,38.2247673586256,36.957975699476,33.4528146668233,31.3335168027398,30.4436417523386,27.6696044271367,24.5228664025927,30.3958218801539,33.3269002784593,34.8443713149595,37.7054707915367,34.4884807921011,34.9382751410649,33.4630239691014,30.5613912231559,30.4432646795445,28.2078748336417,30.6416326530612,28.1588662617601,30.8188922867821,32.330111980365,35.3904953780516,34.8447896907837,35.8095354076599,35.844188143128,35.7575757575757,29.2261624199406,28.6575235365019,29.4216205348167,28.3589588986031,31.8089742802774,31.6695195011615,32.6049725388295,34.0544778719944,33.4335538184004,35.8110263623444,36.6352345204308,36.8769339174657,34.5016605939444,32.0496632996632,30.2874743326488,28.7781350482315,29.4291338582677,12.6012898958161,24.2165242165242,31.0949995332482,36.361734556648,38.4946497317287,38.1825308288358,39.0028059572631,36.5448178813365
"Oregon",38.6378295573651,43.3430338304838,43.7100591715976,44.0508518898477,41.1052093973442,39.9936974789915,36.8568420581054,35.8159860908791,36.4333373771685,32.5376735823614,29.8152004164497,35.4351946347864,36.2904632559994,35.7972345888394,38.3243375858684,33.7109356752464,38.6775922490208,37.7703384876986,34.2208917598865,31.6044816125227,29.6799384073911,32.5266242999332,29.8755656108597,30.3271812080536,30.1655518900759,32.9605734767025,32.5090538705296,34.6384385980452,34.6646661665416,34.1831157975953,28.5229558898597,27.3774464119291,27.6717865804365,25.4873529885613,27.4532492254861,25.7992269623956,25.4575763761311,28.4382821762613,30.6366619162827,33.4386140471574,35.0932086160331,35.3868534118204,31.6578826359166,29.0378077253922,28.1465589769476,27.3456543899304,26.8213251849469,11.6256546380658,20.5004468275245,27.3744525109497,34.3180149757744,37.1492506551246,37.6658469198773,37.8707272785193,35.3738599666418
"Oklahoma",30.7822468793342,35.2480122237627,36.6137595398739,35.9281927974206,33.2092193932401,32.019755925471,29.9842721189987,29.3967923805353,28.4633040056833,26.0773301652446,22.4601505283697,29.3458416425582,31.8329466357308,33.3399422194527,36.4467817537441,31.8844993217242,35.6012472055535,34.1383290419959,31.5527987714913,31.0751430468181,27.9254714837536,30.2956891116052,28.503882765531,30.0566050154676,31.2853312659495,34.5677419354838,33.9958509000869,34.2776786939223,34.4627982493293,33.4164499697217,28.9745813596637,28.1378462484152,28.6474105132386,27.2397519404032,30.798278075674,29.2243767313019,29.3871460805007,30.7275649986021,31.1030119653417,33.6412467070375,35.1478894173602,35.274647625423,32.2416974169741,29.3200841133055,28.5228993574264,27.8240898264715,28.5102294110581,12.4287776342779,23.6834253319409,29.6038069942452,34.3622927053498,35.5728555685898,35.5847065625903,36.3235512079442,31.3752421200915
"Connecticut",36.8683102826217,40.998023715415,41.9456393742039,41.9660691259386,39.4178864951612,40.1739757051677,37.5872684294431,34.7983212870132,32.5492614453939,29.557898415657,25.9209471861024,36.0208305514754,38.7409200968523,41.5745298047887,44.2502454090549,40.9658456007384,45.5002464268112,42.0610801115982,39.7921248298251,39.4831937593208,35.8626865671641,36.5648229275599,36.3838746881956,38.2665726006636,38.8129089388498,42.5834862385321,42.1584304170156,42.1734821614854,42.1745023520344,42.1311568649755,39.72526452571,36.3081485568467,33.8666473611814,32.4201407688142,35.6372353176188,34.1305655836341,35.0483221098306,38.0042996342518,39.5097148051357,39.5110052189698,42.5115785126404,42.6665485994273,41.3834453595885,36.9524876579951,36.0523517982182,33.008002393239,34.4305929919137,11.66462338905,28.6740780911062,37.3441168797286,44.3949651213673,47.182172174279,47.5666816463559,48.1758832565284,43.573614416865
"Iowa",37.0061875297477,41.9389135897931,43.7690548780487,42.1498459865917,36.8586113772976,35.2102793492084,32.1747721047195,30.3828189394633,31.7413769026672,28.4991792733241,24.4977569728886,32.3862499499779,35.0739074550128,36.2534281966691,38.0394794097867,34.690366972477,38.6341232601238,37.0100896410338,33.9686748984834,32.7387958352195,28.1982399258916,31.6074681238615,29.2381862765471,30.5773519451556,32.718570780212,35.9572516648721,35.3101263251959,36.6926986488161,37.6335007809531,36.90465862757,31.2489529234377,29.7647058823529,28.9388903093837,25.9331826174328,29.2084832418102,28.2907485016448,28.7619461337966,31.7269247128881,32.8151242409887,35.4086763828517,37.1156029979559,37.3404064017263,35.1185885075202,32.1359013200605,30.0805383936451,26.5401773109718,26.783234764721,12.2118498761668,23.4520400858983,30.2308931448004,35.8726721524469,37.8764631099031,38.3276664280601,39.1310238923264,37.1038967341194
"Mississippi",30.3771082054197,35.9572306352508,35.6339906639992,36.0626069943751,34.3081347175512,34.2764832582729,31.8475619215057,29.948778145342,29.6952967406306,26.6827514894874,24.1979108375303,29.6519312674401,32.2659846547314,32.913961038961,33.5763003071796,29.7136038186157,31.3365326272822,30.9638078030602,28.5537631386656,28.9028096508094,26.4506042931874,29.5972395740377,27.278200426906,29.5465170640486,30.5275038612332,32.7302156193999,32.2314547206165,32.3613351532448,31.9660716546398,30.6074168797953,25.0174928682921,25.4955129446704,27.1463559939101,25.9237838185206,29.3945370868447,28.5647416769059,29.6333471098777,30.687005257988,30.6295604955031,31.8617826891793,32.6971636619883,32.6982282892826,29.8323559030863,28.1960455979905,26.8339888868077,26.4535827973754,28.9584934665641,10.6382978723404,20.4891336531059,26.8055308290309,32.4678348954997,33.7293690740957,33.1594372801875,33.8873004527043,30.8576587421005
"Arkansas",28.0139898505006,32.7399516417282,34.1198010225231,35.205098988748,31.1361665221162,30.1430960787957,26.9155279043069,24.001895941955,24.0339230208373,22.7826732840406,21.8267229964058,28.3436014786129,30.7678055287927,31.1974180446765,31.2147102526002,27.6656539351851,29.8030216102505,27.884652753488,25.982437318711,24.8160279042068,23.0890970529107,24.9338274219163,23.3608567691301,24.6924020125998,25.0094685014518,28.2223458359821,28.2885203670906,28.3571371579031,28.7584577811586,28.7712772409331,23.6823734729493,24.933175583892,25.4874776386404,24.9910378203979,28.9890791654272,27.5246480301862,27.3433274090101,29.4060039926174,29.6755795866972,31.1973018549747,32.7137546468401,32.3010219882316,29.6921744607148,26.9373471624926,26.6825442450622,25.5001895455119,26.6709771276165,10.4726960459034,20.2713889788719,26.2335804885392,31.5821931007901,32.9660626535626,31.6713048855905,32.3108865123202,30.3459503459503
"Kansas",35.1049261630704,39.7331134267936,43.5723696593261,44.6417493796526,41.4886067964992,39.624759461193,36.3183224475764,34.2175896931197,35.0639339802303,32.4788595209633,28.9119337593954,35.2912932138284,38.7401574803149,40.5759824590993,42.5992164878214,38.5111620405738,41.8534407284188,39.8840838163174,37.6523681027263,36.5593541313664,32.536076296999,35.7547551598543,33.0303170135203,34.6693018338925,35.8810836729801,39.519672458558,38.3703473624268,38.780116529316,39.3179102856522,39.3132328308207,33.8513003129383,31.8967107285582,31.7471499935954,29.4736167211643,33.2854749940177,31.9039551323245,32.6471588975842,34.8266696201129,35.8035017285602,38.0578021605112,39.5590379008746,39.8940286956004,36.9144794675373,34.9096925410175,32.8509917413707,30.939226519337,31.2434141201264,13.9969558599695,25.2207992934422,32.3388356011599,37.628111273792,40.74179906275,41.1545623836126,41.5193927173526,40.1016195617656
"Utah",31.9768403639371,35.3225170782974,36.2028224483098,37.7587974034847,37.4496871300524,36.5440926115083,35.2493993617097,33.6199792181733,32.7056096766016,29.2277548814269,26.8025920657499,32.7644930107145,32.3451229417411,33.2785831607512,35.5126128211062,31.1084363715942,34.0219191043128,32.6612073577219,29.4791622948755,28.9678085574462,24.8378248944229,27.2670138265397,25.8284948637784,27.9586172091849,28.7061994609164,30.4558680892337,30.021164021164,28.9796967360575,28.7684577522559,29.3388196832196,26.0303212741502,25.5314908317831,24.9947913049517,23.6702676666896,25.3267462947908,23.1346785546691,24.2791107197886,26.3646922183507,28.2073904920074,32.0886521258417,34.5446950710108,35.9226860824472,31.2164265274361,29.807523547651,29.0538639049924,29.0844013393372,29.9229864156594,13.9200402313301,26.5745152615936,33.1613575046149,38.2591929486296,39.1220938199424,38.987997175806,39.7644883460658,36.3892445582586
"Nevada",21.6309206891355,24.6578574799433,30.1969700840507,33.2069694539622,34.2215714982918,35.8778452372831,35.2485960827283,33.3865814696485,37.9518916394208,32.8265330891277,28.7772283297233,32.4794694322658,31.3550256295966,30.8127754684268,34.3936024440101,29.2514171390463,33.7520607425639,33.4745965617966,30.3450035962042,30.5084745762711,27.7216021011162,26.3188467022231,22.4457635131585,19.8550724637681,17.0773952414233,15.7483639434241,15.5863983344899,15.7590426247142,16.4389219701924,16.6178053215571,16.5311853384569,15.2135381498987,15.9028310832166,14.5121505572811,14.7475465162751,13.7560891494589,13.8664489515297,15.1775046936337,16.735055113042,20.6227077021208,24.4842383231556,27.2330305275059,27.0072992700729,27.289735891746,29.3,27.9428323949761,27.0189144736842,11.3971038139914,20.6932188568248,25.498900219956,29.4055996406647,32.3513302034428,32.7790973871733,34.9157434857232,32.2339714611423
"New Mexico",34.810564843209,38.5405510661084,40.1562869997632,40.2977165430195,35.6305522483743,34.2858510434616,29.2626843289177,29.2122051332772,29.9244990804375,29.0343043966232,26.5215039220989,33.6370077943111,34.0666632637435,33.6495888678051,36.0957834461218,32.8868017795353,35.1956157710458,33.7421416056889,31.6407273489493,29.7785811116131,27.0517231654351,29.465495904296,27.6724920562868,29.9303805065418,30.8294022810055,34.1772151898734,33.2422119710689,33.0488750969743,33.3257828869131,32.8619450562188,25.6794536871533,26.1532100880042,27.6438080884199,27.4286815728604,31.3394252735361,29.3678329902969,29.3991173475161,30.9208347134812,31.5187313750532,32.4380970949502,34.2279290201697,33.6494911280439,31.406736484574,29.3009601859213,29.4365938704349,28.5830977065661,30.2668115417119,11.6813436752784,22.7844056242011,30.2473118279569,36.4403249323057,38.7008762264546,38.5932787591555,38.7315033830243,35.8027576536573
"West Virginia",26.3200540175557,31.2517404622667,32.5140056022408,30.9218600845492,29.6883059465035,28.2291979573445,24.7865900977805,22.277706185567,23.1740234995236,21.3869772366331,19.1033280046504,26.8211638408451,28.4857961949439,28.9743589743589,30.5099174257257,26.7539982319376,29.6574143535883,28.3124947553914,25.0908490254377,24.6599697750911,21.3433101728131,24.8328212542924,23.7632135306553,25.7304763591287,26.8420576801374,30.3969787458282,29.1840539820651,30.6447356847567,31.2096274665958,30.7437275985663,26.1052131199492,26.3582300171353,26.2732589048378,24.1650088995916,27.5986380933306,26.2407956392846,25.9715893862235,27.6890034364261,29.0016778523489,30.7139942880456,32.5942148006204,32.2592162813532,29.438907345884,26.6202568879301,25.4891916811802,24.0467339352097,24.4936457505957,9.381183666127,19.8655776756848,26.0302426055167,32.265008371203,33.7436467598475,33.1981874552826,33.8126574051507,31.5604357896542
"Nebraska",41.6607079013228,46.6672925272249,46.8644145381305,45.7763401109057,41.7927927927927,40.2765278573181,36.9516600722518,36.1199327479917,36.8118401206636,32.3278370514064,28.4790194910205,38.0139783970227,39.2574894320896,40.2849623377801,43.918981696553,40.0686478186252,44.7167499293053,44.8857507109934,42.0824295010845,39.0330058505353,33.7508168155086,36.4899697411184,33.6357001355437,34.8399246704331,36.6687644220683,39.8489238410596,38.6435001046682,40.4296044236495,42.179203539823,41.5227629513343,32.3440985355445,34.5437979955746,35.0335938571232,31.860559383867,34.4082036076105,32.8729281767955,33.060760931289,32.9822508289448,34.2223496797629,38.0070630905793,40.443527591542,40.703722590515,36.6363636363636,35.3770260747004,34.0208778769966,31.7113454453055,31.493544948478,13.4410411758106,25.8352121336339,33.6100893326326,37.5163662000201,39.4495412844036,40.7415322149802,41.2167219074093,39.5397247600323
"Idaho",36.3921803162262,41.4565292030671,41.0208587088915,39.674404582454,36.3422443390039,35.9944696820067,33.6969850733646,30.2969968475194,30.9274229368392,27.8591743514608,24.7843357541226,30.5700405580068,30.9365505702082,31.4561613399418,32.8665750875171,29.0680212014134,32.1644333409039,30.4880364603114,26.7781473549915,25.8344786962497,23.1706689977888,25.391351943076,22.2352820932134,22.0140388768898,22.1325925530209,25.6570454897506,25.6684768554434,27.0860478448949,26.6739901133469,28.0476217092392,21.0417694827044,22.5730020491803,22.3115299334811,21.5436145952109,23.3739568154722,22.4036100603888,22.7738132174992,25.7606142210508,28.9257592800899,32.1953069961523,33.4116105073453,33.9047936085219,30.6177156177156,23.6527755256472,23.3767724898099,25.5025961922513,25.2452623240509,12.8276787211447,22.198404785643,28.0166366005211,34.3751516622179,36.014341780125,34.7542409743366,36.0809833694866,31.4170448814926
"Hawaii",28.8008965259618,34.4285811872395,35.0839930488511,34.566767883624,30.5246113989637,28.8194930681977,26.4061082552162,26.4786957549027,25.9741303125251,20.30392031669,16.8943436499466,26.4280483339436,28.7518996960486,29.4133847424951,29.0313601781406,27.1081677704194,30.06993006993,29.1708473957858,23.2741472040079,23.7782932096296,23.654965602399,23.4732364978733,20.7981755986316,23.5179696183771,21.6307277628032,23.880738286796,22.0622222222222,23.120112291959,22.7226097661058,21.7172282547856,18.5337138779878,18.7793427230046,19.7600564573041,18.3217254549539,21.0112229549924,20.1175088131609,18.0644449348929,17.5195993031358,18.5695921467804,20.2006226219301,20.6059088632949,21.7922863624905,21.7255196594039,20.5646699732926,21.5188349981947,22.1746880570409,23.2237907891691,8.0556221529609,15.7071189679885,20.4176904176904,24.5933014354066,25.6342431165083,25.2692119432207,25.9074733096085,25.3479125248508
"Maine",31.5067466266866,35.7100547904634,37.0620774431468,36.9212782540919,30.2882931953468,27.0833333333333,23.228279386712,21.9977877170201,23.9054688683532,21.6747337850919,20.3459368735139,28.0617874218462,30.005,31.4108541588959,35.280134240701,31.8086295551084,34.1922253922967,33.1134314190792,28.3960356984369,26.0306242638398,21.8560374102321,24.5718837116686,21.6367887763055,22.8282540586727,27.3792328679184,32.2684671974201,33.66681825072,32.8122666401154,30.4509415262636,30.8324098820155,26.9983416252072,25.1090644692195,21.1461079506035,19.9623483475108,24.2736275988719,23.7230281604291,25.0649135406883,28.469426101895,30.689891069831,34.7034553893759,35.8574244415243,35.2216748768472,31.6831683168316,27.6532434040864,25.2892792416004,23.0185621685327,23.6607461302518,11.6008509506714,21.6320561567709,28.3670504079579,35.8551394336682,38.985221149229,39.6023468057366,39.1192000898775,35.2901108427766
"New Hampshire",32.3613766730401,37.3421926910299,38.6892554614355,36.7484531683379,30.52665407946,29.9605614689792,27.3989495318565,28.2022064536178,27.4207698212523,23.1717708385544,21.7057223309311,25.7973733583489,31.0363754303677,33.4533616139693,38.032449137265,35.1965238001185,37.68935568572,35.2816378487323,31.4741035856573,32.1118967107285,29.1641850307722,32.0348398600919,27.7296564728065,30.6549954723815,32.2363806406359,36.2469472368944,36.0951552074267,37.0040389641244,36.1358508490678,33.6480898599024,29.0166912683092,26.9283997377813,26.6831722705854,25.3041762578099,27.5979428225684,26.1775485272159,26.5910212136161,29.7826987980342,33.0699706709762,35.6286016699988,37.1565113500597,36.5172479755148,33.6067312451389,30.4995546919277,26.2248081625769,23.8863658324475,24.5185787903444,12.4251968503937,22.5154331456481,28.2863700114752,35.3939028071234,38.4201944561869,40.1993355481727,40.3614073175403,36.8267426506359
"Rhode Island",39.9117160198638,45.4261954261954,46.1738243205639,45.6281210222265,41.7457305502846,40.8273208273208,37.8700030515715,35.3566824237215,32.5038537767011,29.9007717750826,27.4399003926826,35.6181266590822,38.6005726556907,40.8079424854501,43.8203227213257,40.1205809810907,44.8942997357493,42.4665283801621,40.6686332350049,39.7343251859723,35.6937493344691,38.3747697974217,35.9809544421599,37.5956048691155,37.984013287657,40.3871226557015,40.9204656729409,40.5243942914039,41.4175724637681,40,36.4672364672364,33.0632551528073,31.3972440361535,29.7995139732685,32.786425466274,29.5099687725198,31.5052089570111,34.0514163294453,35.4589963280293,37.9352030947775,39.9646999495713,41.3908134462406,38.7848578741748,36.5113759479956,34.4325897187196,32.1976724574127,30.7634842372628,14.163961038961,27.1310157119881,34.7039079357468,39.6215915414579,43.3966717809512,44.3611705924339,46.0515073843524,44.1267284199221
"Montana",29.4609846273594,33.6657397641192,33.4289149939876,31.3528250446554,29.4383790695387,27.6806162814907,23.5786435786435,22.4274628879892,22.5326885187175,20.7858579088471,18.2612879942256,24.0191927744848,25.5080950740613,28.0009583899049,30.9947064865291,29.1880309175786,28.6614899669408,26.9054395951929,23.4491511978422,22.4430358060647,20.6036862256255,23.2304216867469,21.9087793303453,23.2714091526959,23.7781536544111,26.580825063561,27.1299501815418,27.5018842642994,27.0975156926885,26.315287838353,19.1228201481925,16.1777435798788,15.126213592233,15.9666460778258,16.7039202200825,19.1929027372065,19.1054502369668,19.9870153960304,23.3862433862433,26.8169710806697,27.7494388900224,27.6299245599329,23.6796285548461,18.9795918367346,17.4953271028037,17.5441052926351,19.2261346900522,7.9248740265689,14.6494965143299,20.4687349918355,27.8236156949028,29.9391008418413,30.2344751786041,30.3430333397571,26.7006065857885
"Delaware",34.8511094613544,41.4099216710182,42.8617992177314,42.4968866749688,37.9825090470446,38.2648401826484,34.2980731419583,30.7225063938618,33.971683443817,30.7985382163128,27.384331535623,35.9112519809825,37.8579610538373,36.1942277100219,37.1736161324013,33.5332139241492,38.5249348246573,38.597398121823,34.1293287378959,32.4763769473056,29.3094672548354,33.8763649172243,31.5172817809021,32.2117427139094,32.9411764705882,36.1053621825023,34.3411901081916,31.25,30.8645561041727,31.6060045239564,28.3293932230102,27.0545960357018,21.7067028283611,22.8596549071326,27.3570482111915,24.8444483393217,24.0763597465646,26.7308792675948,29.5127754215371,32.3103337267947,32.9125138427464,34.3136166907113,31.4500512586854,28.5748360166964,27.5791004970299,25.230961298377,26.9970149253731,12.3664122137404,24.4820696182563,30.8115400581154,36.5181771633384,37.7281115439819,36.6114217252396,38.7073497577569,36.8145073192047
"South Dakota",33.4602649006622,39.9025069637883,40.6088837131924,39.3965078826919,34.3384719634084,32.0774105154992,27.5995575221238,24.3858705397166,22.3443223443223,22.0422775315376,16.0843998616395,20.185533114138,31.58386544152,34.1931216931216,37.3305358295674,34.4784115978569,35.3694581280788,33.4896647559492,30.9772112784859,28.5896617740906,25.5683048278848,26.3684913217623,23.739286426151,25.6934880975801,27.9006065349246,31.1640014875418,29.7887970615243,30.2855077701481,32.2037143404173,32.520007807925,25.7480862908837,23.5952809438112,23.2356857523302,21.2885785086731,23.9392678868552,23.4251147267417,23.0247029983028,26.8530207394048,28.496471865388,30.2741151977793,32.0679130103014,32.345386287295,30.7344389403402,28.9150711831124,26.9954245043213,24.4814340588988,25.3108997805413,9.779307552136,18.4346585844178,25.9245493402713,30.9257561869844,33.6637589214908,33.6984536082474,34.2076972694044,32.5298385209454
"Alaska",34.6473623853211,41.0524764150943,42.04302607209,42.2761931657723,38.620889468347,37.3670810244121,34.4599072233267,32.427079582283,29.7848664688427,26.7122087931336,23.2345523329129,27.0340489539176,32.8260869565217,34.640334438518,39.287860576923,34.8120508568269,36.7230792271978,35.0209609803289,30.9269318380935,24.7466216216216,25.2323511963614,27.3303352412101,27.3236714975845,29.0812452543659,31.5387348969438,37.6885245901639,37.5176970268994,39.3065405831363,39.4587370531239,36.5430418509697,29.7320508416351,25.4462432544624,23.4436221158032,22.4246367382346,26.7801251956181,25.4237288135593,27.3930753564154,32.0833333333333,35.4654654654654,38.9885327844751,40.9863378873708,38.9329488103821,33.5834155972359,31.6739873108833,29.2862585725171,26.4612954186413,26.7548076923076,11.6571176729836,22.4625923922841,30.5404354587869,36.6131070590359,40.4819277108433,39.2346347120216,38.0503788654515,34.7966728280961
"North Dakota",30.0327332242225,35.2764680668666,36.0450563204005,36.7672413793103,35.5008787346221,33.318345323741,32.1327014218009,31.2436804853387,26.2320328542094,22.3903177004538,18.043377941855,22.0986460348162,24.2633517495395,26.6833960685905,29.5081967213114,26.070205479452,28.28025477707,27.0867430441898,26.9214255045083,25.3228782287822,22.9508196721311,23.2114467408585,20.6982543640897,22.7727991565629,24.0906694781233,25.0842561386615,24.0089086859688,24.7311827956989,27.9948475740661,29.371231696813,26.6666666666666,26.1643118785975,23.4830097087378,20.1290322580645,18.0609418282548,18.1408450704225,17.4037089871611,20,24.9312052834342,27.6348966212808,29.7971918876755,32.1873442949676,30.9806034482758,28.6151960784313,25.7413249211356,21.2161269001982,21.8730358265241,8.150289017341,18.1725888324873,24.2688558234992,29.2779426310583,30.6122448979591,31.1366651923927,31.8343722172751,29.5540796963946
"Vermont",27.7132712791478,32.9994329994329,34.8821548821548,34.9314402411747,28.9283781345841,24.2923365223394,18.8554416142904,20.5072546555466,20.0626959247648,18.2795698924731,17.7803788040008,21.6444981862152,26.5868263473053,28.1996587030716,30.033268326259,27.3099215819979,28.7949015063731,27.4066218923058,21.7362195938406,20.4491725768321,16.7104007633587,21.1127670144063,20.7758519042565,22.9335881509794,24.9569509815176,28.3331492322986,27.6792514416276,28.4415445502192,28.2356694671913,26.5618535374431,22.2132688691915,19.8104988020039,19.8028035162746,19.9975877457484,23.371104815864,22.7084499160604,24.1057379628658,26.1188039333734,28.1513857157047,30.0552807681117,30.6508755946958,29.5563488016318,25.9764346497927,22.9806187552666,20.3752390057361,18.8984465271536,20.7469414037347,10.2093931148704,19.3948465732919,25.6617271333673,31.3476654986267,33.2392776523702,33.4667429007051,32.5004860976083,29.3956043956043
"District of Columbia",31.4373222489608,35.9808612440191,35.538387252535,37.1740958788898,38.4883142715067,39.2044033024768,37.3787680209698,35.4659248956884,33.1798561151079,29.3532338308457,26.3964666147051,32.3162274618585,34.02466367713,34.1269841269841,34.6799431009957,29.9799942840811,35.1031553398058,35.5128602417105,34.073359073359,32.0948336871903,27.2340425531914,28.2608695652173,27.2791519434628,26.0709010339734,28.8932038834951,28.6976565501344,29.0375877736472,28.4883720930232,28.7924366136656,29.8245614035087,30.0906056270863,28.9846851956891,26.4723740133576,22.4037339556592,24.17943107221,21.8120805369127,21.3129496402877,22.315882874889,25.0236966824644,27.5440313111545,29.0009699321047,30.6978798586572,29.6718322698268,29.0045477513895,27.9314159292035,24.5103525461667,23.807205452775,12.0856063785144,21.1815001943256,25.882809468374,29.6962430055955,31.9601040763226,31.2024353120243,33.951762523191,35.3466609953211
"Wyoming",26.7204200262516,31.66635566337,31.6704725101001,31.4655172413793,28.8165575800459,26.8766756032171,26.3791188448722,24.5099941781486,23.7629688747007,20.7736656127952,18.2648401826484,24.7227133901302,26.3656884875846,27.5246132208157,28.4081166047442,26.9771286855883,28.0840650640564,25.8092611409493,22.8048964787668,21.5470520610937,18.7470997679814,21.5859030837004,20.0812626972964,22.2975262622839,23.9550403933965,27.6532630191166,27.9896574014221,27.8350515463917,27.9431000654022,26.8523293794051,21.951600312256,22.3910840932117,23.3799784714747,22.9566770879857,23.7408568443051,21.8844984802431,22.1498371335504,23.9883868626383,26.1014569071441,29.281864023648,30.6430322458985,29.9729625337968,26.5411667356226,24.5326563581813,22.8380864765409,21.825205214872,22.1064301552106,7.2760811641729,15.8383915022761,21.1029411764705,25.7399577167019,26.8783459479416,27.9584162795841,28.0286097451944,25.7405745062836
